Unnamed: 0,Unnamed: 0.1,phage,host,species,relation
384.0,423.0,MK359327,NZ_LN831039.1,Mycobacteriaceae;,1
385.0,424.0,MK359324,NZ_LN831039.1,Mycobacteriaceae;,1
386.0,425.0,MK359322,NZ_LN831039.1,Mycobacteriaceae;,1
387.0,426.0,MK359323,NZ_LN831039.1,Mycobacteriaceae;,1
388.0,427.0,MK359320,NZ_LN831039.1,Mycobacteriaceae;,1
389.0,428.0,MK359321,NZ_LN831039.1,Mycobacteriaceae;,1
390.0,429.0,NC_019408,CP023315,Caulobacterales;,1
391.0,430.0,MK359328,NZ_LN831039.1,Mycobacteriaceae;,1
392.0,431.0,MK359329,NZ_LN831039.1,Mycobacteriaceae;,1
393.0,432.0,MG099950,LC361338,Micrococcaceae;,1
394.0,433.0,MG099951,NZ_LN831039.1,Mycobacteriaceae;,1
395.0,434.0,MG099952,NZ_LN831039.1,Mycobacteriaceae;,1
396.0,435.0,MG099953,NZ_LN831039.1,Mycobacteriaceae;,1
397.0,436.0,MK524508,NZ_LN831039.1,Mycobacteriaceae;,1
398.0,437.0,MK524509,NZ_LN831039.1,Mycobacteriaceae;,1
399.0,438.0,NC_011267,NZ_LN831039.1,Mycobacteriaceae;,1
400.0,439.0,MH910039,NZ_LN831039.1,Mycobacteriaceae;,1
401.0,440.0,MK112545,NZ_LN831039.1,Mycobacteriaceae;,1
402.0,441.0,MH590598,NZ_LN831039.1,Mycobacteriaceae;,1
403.0,442.0,MK524500,NZ_LN831039.1,Mycobacteriaceae;,1
404.0,443.0,MH590596,NZ_LN831039.1,Mycobacteriaceae;,1
405.0,444.0,MK524502,CP019892,Microbacteriaceae;,1
406.0,445.0,MH910037,QLNP01000098,Micrococcaceae;,1
407.0,446.0,MK524504,NZ_LN831039.1,Mycobacteriaceae;,1
408.0,448.0,MH590591,NZ_LN831039.1,Mycobacteriaceae;,1
409.0,449.0,MK524507,NZ_LN831039.1,Mycobacteriaceae;,1
410.0,450.0,MH153813,CP019892,Microbacteriaceae;,1
411.0,451.0,MH153812,NC_012490.1,Nocardiaceae;,1
412.0,452.0,MH153811,CP019892,Microbacteriaceae;,1
413.0,454.0,MH077579,NZ_LN831039.1,Mycobacteriaceae;,1
414.0,455.0,MH077578,NZ_LN831039.1,Mycobacteriaceae;,1
415.0,456.0,MH077577,NZ_LN831039.1,Mycobacteriaceae;,1
416.0,457.0,MH077576,NZ_LN831039.1,Mycobacteriaceae;,1
417.0,458.0,NC_025429,NZ_JH719383.1,Rhizobiales;,1
418.0,459.0,MF373842,NC_012490.1,Nocardiaceae;,1
419.0,460.0,MF373843,NZ_LN831039.1,Mycobacteriaceae;,1
420.0,461.0,MF373840,NZ_LN831039.1,Mycobacteriaceae;,1
421.0,462.0,MF373841,NZ_LN831039.1,Mycobacteriaceae;,1
422.0,463.0,NC_020414,CP030026,Enterobacterales;,1
423.0,464.0,NC_020416,CP030026,Enterobacterales;,1
424.0,465.0,NC_025421,NZ_AP019750.1,Lactobacillales;,1
425.0,466.0,MH825712,NZ_LT629770,Microbacteriaceae;,1
426.0,467.0,MH825713,NZ_LN831039.1,Mycobacteriaceae;,1
427.0,468.0,MH825710,NZ_LN831039.1,Mycobacteriaceae;,1
428.0,469.0,MH825711,LC361338,Micrococcaceae;,1
429.0,470.0,MH651177,NZ_LN831039.1,Mycobacteriaceae;,1
430.0,472.0,MH651175,NZ_LN831039.1,Mycobacteriaceae;,1
431.0,473.0,MH651174,NZ_LN831039.1,Mycobacteriaceae;,1
432.0,474.0,MH651173,NZ_LN831039.1,Mycobacteriaceae;,1
433.0,475.0,MH651171,NZ_LN831039.1,Mycobacteriaceae;,1
434.0,476.0,MH651170,NZ_LN831039.1,Mycobacteriaceae;,1
435.0,477.0,MH651179,NZ_LN831039.1,Mycobacteriaceae;,1
436.0,478.0,MH651178,NZ_LN831039.1,Mycobacteriaceae;,1
437.0,479.0,NC_029120,NZ_NQCD01000010.1,Enterobacterales;,1
438.0,480.0,MF919523,NZ_LN831039.1,Mycobacteriaceae;,1
439.0,481.0,NC_023612,NC_006510.1,Bacillales;,1
440.0,484.0,MF919527,NZ_LN831039.1,Mycobacteriaceae;,1
441.0,485.0,MF919526,NZ_LN831039.1,Mycobacteriaceae;,1
442.0,486.0,MF919525,NZ_LN831039.1,Mycobacteriaceae;,1
443.0,487.0,MF919524,NZ_LN831039.1,Mycobacteriaceae;,1
444.0,488.0,MF919529,NZ_LN831039.1,Mycobacteriaceae;,1
445.0,489.0,MF919528,NZ_LN831039.1,Mycobacteriaceae;,1
446.0,490.0,MK305886,NZ_LN831039.1,Mycobacteriaceae;,1
447.0,491.0,MF133445,NZ_LN831039.1,Mycobacteriaceae;,1
448.0,492.0,MK392365,NZ_OCQN01000001,Streptomycetaceae;,1
449.0,493.0,MH045558,CP019892,Microbacteriaceae;,1
450.0,494.0,MH045559,CP019892,Microbacteriaceae;,1
451.0,495.0,MH338241,NZ_LN831039.1,Mycobacteriaceae;,1
452.0,496.0,MH338240,NZ_LN831039.1,Mycobacteriaceae;,1
453.0,498.0,MH727564,NZ_CM001889,Streptomycetaceae;,1
454.0,499.0,MH727562,NZ_LN831039.1,Mycobacteriaceae;,1
455.0,500.0,MH727563,NZ_LN831039.1,Mycobacteriaceae;,1
456.0,501.0,MH727560,CP032788,Corynebacteriaceae;,1
457.0,502.0,MH045555,NZ_QTTZ01000001,Microbacteriaceae;,1
458.0,503.0,NC_031224,LC361338,Micrococcaceae;,1
459.0,504.0,NC_022969,NZ_LN831039.1,Mycobacteriaceae;,1
460.0,506.0,NC_031228,CP030026,Enterobacterales;,1
461.0,507.0,NC_022965,NZ_LN831039.1,Mycobacteriaceae;,1
462.0,508.0,KX550082,NC_012490.1,Nocardiaceae;,1
463.0,509.0,NC_011289,NZ_LN831039.1,Mycobacteriaceae;,1
464.0,510.0,NC_011288,NZ_LN831039.1,Mycobacteriaceae;,1
465.0,511.0,KX817173,NZ_LN831039.1,Mycobacteriaceae;,1
466.0,512.0,KX817175,NZ_LN831039.1,Mycobacteriaceae;,1
467.0,513.0,KX817174,NZ_LN831039.1,Mycobacteriaceae;,1
468.0,514.0,NC_024391,NZ_CP023560,Bacillales;,1
469.0,515.0,NC_024390,NZ_QMJJ01000010.1,Lactobacillales;,1
470.0,516.0,NC_011285,NZ_LN831039.1,Mycobacteriaceae;,1
471.0,517.0,NC_011284,NZ_LN831039.1,Mycobacteriaceae;,1
472.0,518.0,NC_011287,NZ_LN831039.1,Mycobacteriaceae;,1
473.0,519.0,NC_011286,NZ_LN831039.1,Mycobacteriaceae;,1
474.0,520.0,NC_000896,NC_008530.1,Lactobacillales;,1
475.0,522.0,KX683876,NZ_LN831039.1,Mycobacteriaceae;,1
476.0,523.0,KX683875,NZ_LN831039.1,Mycobacteriaceae;,1
477.0,524.0,NC_023549,NZ_CP033724.1,Microbacteriaceae;,1
478.0,525.0,KY380102,NZ_LN831039.1,Mycobacteriaceae;,1
479.0,526.0,NC_030953,NZ_NQCD01000010.1,Enterobacterales;,1
480.0,527.0,MK305887,NZ_LN831039.1,Mycobacteriaceae;,1
481.0,528.0,NC_008798,NZ_CP023560,Bacillales;,1
482.0,529.0,NC_009990,NZ_JYNI01000003,Alteromonadales;,1
483.0,530.0,MH669006,NZ_JNYC01000004,Streptomycetaceae;,1
484.0,531.0,NC_009018,NZ_LR594046.1,Lactobacillales;,1
485.0,532.0,KU761559,NZ_LN831039.1,Mycobacteriaceae;,1
486.0,533.0,MH576959,NZ_LN831039.1,Mycobacteriaceae;,1
487.0,534.0,MH576958,NZ_LN831039.1,Mycobacteriaceae;,1
488.0,535.0,MH576957,LC361338,Micrococcaceae;,1
489.0,536.0,MH576956,NZ_LN831039.1,Mycobacteriaceae;,1
490.0,537.0,MH576955,LC361338,Micrococcaceae;,1
491.0,538.0,MH576954,NZ_LN831039.1,Mycobacteriaceae;,1
492.0,539.0,MH576953,NZ_LN831039.1,Mycobacteriaceae;,1
493.0,540.0,MH576952,LC361338,Micrococcaceae;,1
494.0,541.0,MH576951,LC361338,Micrococcaceae;,1
495.0,542.0,MH576950,LC361338,Micrococcaceae;,1
496.0,543.0,MF189175,LC361338,Micrococcaceae;,1
497.0,544.0,MF189174,LC361338,Micrococcaceae;,1
498.0,545.0,MF189177,LC361338,Micrococcaceae;,1
499.0,546.0,MF189176,LC361338,Micrococcaceae;,1
500.0,547.0,MF189171,LC361338,Micrococcaceae;,1
501.0,548.0,MF189170,LC361338,Micrococcaceae;,1
502.0,549.0,MF189173,LC361338,Micrococcaceae;,1
503.0,550.0,MF189172,LC361338,Micrococcaceae;,1
504.0,551.0,NC_031041,NZ_LN831039.1,Mycobacteriaceae;,1
505.0,552.0,NC_031040,NZ_PKRZ01000001.1,Lactobacillales;,1
506.0,553.0,NC_031043,NC_013961.1,Enterobacterales;,1
507.0,554.0,NC_031042,AP014565,Enterobacterales;,1
508.0,555.0,NC_031045,CP030026,Enterobacterales;,1
509.0,556.0,MF189178,LC361338,Micrococcaceae;,1
510.0,557.0,KY204245,NZ_LN831039.1,Mycobacteriaceae;,1
511.0,558.0,NC_031046,NZ_CP023560,Bacillales;,1
512.0,559.0,NC_018279,CP030026,Enterobacterales;,1
513.0,560.0,NC_018278,NZ_MUTR01000001.1,Burkholderiales;,1
514.0,561.0,NC_018275,CP030026,Enterobacterales;,1
515.0,562.0,NC_018273,NZ_CP046062.1,Lactobacillales;,1
516.0,563.0,NC_018270,NZ_VNGZ01000001.1,Lactobacillales;,1
517.0,564.0,NC_028898,NC_021883.1,Pasteurellales;,1
518.0,565.0,NC_028899,NZ_CP009764.1,Burkholderiales;,1
519.0,566.0,NC_031277,NZ_LN831039.1,Mycobacteriaceae;,1
520.0,567.0,NC_001741,NC_017287.1,Chlamydiaceae;,1
521.0,568.0,KJ959632,NZ_LN831039.1,Mycobacteriaceae;,1
522.0,569.0,KY204246,NZ_LN831039.1,Mycobacteriaceae;,1
523.0,570.0,NC_028897,NZ_LN831039.1,Mycobacteriaceae;,1
524.0,571.0,NC_010391,AP014565,Enterobacterales;,1
525.0,572.0,NC_010392,AP014565,Enterobacterales;,1
526.0,573.0,NC_010393,AP014565,Enterobacterales;,1
527.0,574.0,NC_031048,NZ_MWMD01000001.1,Enterobacterales;,1
528.0,575.0,NC_009551,NZ_MRCG01000001.1,Oscillatoriales;,1
529.0,576.0,NC_009554,NZ_AP019750.1,Lactobacillales;,1
530.0,577.0,NC_028766,NC_021883.1,Pasteurellales;,1
531.0,578.0,MF281061,NZ_LN831039.1,Mycobacteriaceae;,1
532.0,579.0,KM592966,NZ_LN831039.1,Mycobacteriaceae;,1
533.0,580.0,MF189179,NC_012490.1,Nocardiaceae;,1
534.0,581.0,KX580961,NZ_LN831039.1,Mycobacteriaceae;,1
535.0,585.0,NC_008207,NZ_LN831039.1,Mycobacteriaceae;,1
536.0,586.0,NC_008207,CP020809,Mycobacteriaceae;,1
537.0,587.0,NC_008206,NZ_LN831039.1,Mycobacteriaceae;,1
538.0,588.0,NC_008205,NZ_LN831039.1,Mycobacteriaceae;,1
539.0,589.0,NC_008205,CP020809,Mycobacteriaceae;,1
540.0,590.0,NC_008204,NZ_LN831039.1,Mycobacteriaceae;,1
541.0,591.0,NC_008204,CP020809,Mycobacteriaceae;,1
542.0,592.0,NC_008203,NZ_LN831039.1,Mycobacteriaceae;,1
543.0,593.0,NC_008203,CP020809,Mycobacteriaceae;,1
544.0,594.0,NC_008202,NZ_LN831039.1,Mycobacteriaceae;,1
545.0,595.0,NC_008201,NC_021883.1,Pasteurellales;,1
546.0,596.0,NC_008200,NZ_LN831039.1,Mycobacteriaceae;,1
547.0,597.0,NC_008200,CP020809,Mycobacteriaceae;,1
548.0,598.0,NC_028942,NZ_LN831039.1,Mycobacteriaceae;,1
549.0,600.0,NC_028941,NZ_LN831039.1,Mycobacteriaceae;,1
550.0,601.0,NC_028946,NZ_LN831039.1,Mycobacteriaceae;,1
551.0,602.0,NC_028947,NZ_LN831039.1,Mycobacteriaceae;,1
552.0,603.0,NC_028945,NZ_RPMX01000001.1,Rhizobiales;,1
553.0,604.0,MK359359,NZ_LN831039.1,Mycobacteriaceae;,1
554.0,605.0,NC_009234,NC_007651.1,Burkholderiales;,1
555.0,606.0,MK359358,NZ_LN831039.1,Mycobacteriaceae;,1
556.0,607.0,NC_031128,CP030026,Enterobacterales;,1
557.0,608.0,NC_027399,NZ_UWXU01000001,Enterobacterales;,1
558.0,610.0,KX648391,NZ_LN831039.1,Mycobacteriaceae;,1
559.0,611.0,MF140421,NZ_LN831039.1,Mycobacteriaceae;,1
560.0,613.0,NC_005893,NZ_AP012544.1,Lactobacillales;,1
561.0,614.0,NC_022756,NC_022112.1,Lactobacillales;,1
562.0,615.0,NC_030939,NZ_BAOP01000115.1,Gordoniaceae;,1
563.0,616.0,KU867906,NZ_LN831039.1,Mycobacteriaceae;,1
564.0,617.0,KU867907,NZ_LN831039.1,Mycobacteriaceae;,1
565.0,618.0,JN638753,NZ_LN831039.1,Mycobacteriaceae;,1
566.0,619.0,JN638752,NZ_LN831039.1,Mycobacteriaceae;,1
567.0,620.0,KP273225,NZ_LN831039.1,Mycobacteriaceae;,1
568.0,621.0,KY083060,NZ_LN831039.1,Mycobacteriaceae;,1
569.0,622.0,NC_019455,NC_011852.1,Pasteurellales;,1
570.0,623.0,NC_019453,CP023315,Caulobacterales;,1
571.0,624.0,KU160643,LC361338,Micrococcaceae;,1
572.0,625.0,KU160642,LC361338,Micrococcaceae;,1
573.0,626.0,KU160641,LC361338,Micrococcaceae;,1
574.0,627.0,KU160647,LC361338,Micrococcaceae;,1
575.0,628.0,KU160646,LC361338,Micrococcaceae;,1
576.0,629.0,KU160645,LC361338,Micrococcaceae;,1
577.0,630.0,KU160644,LC361338,Micrococcaceae;,1
578.0,631.0,KU160649,LC361338,Micrococcaceae;,1
579.0,632.0,KU160648,LC361338,Micrococcaceae;,1
580.0,633.0,MK359339,NZ_LN831039.1,Mycobacteriaceae;,1
581.0,634.0,MK359338,NZ_LN831039.1,Mycobacteriaceae;,1
582.0,635.0,NC_025452,NZ_CP023484,Enterobacterales;,1
583.0,636.0,MK359331,NZ_LN831039.1,Mycobacteriaceae;,1
584.0,637.0,MK359330,NZ_LN831039.1,Mycobacteriaceae;,1
585.0,638.0,MK359333,NZ_LN831039.1,Mycobacteriaceae;,1
586.0,639.0,MK359332,NZ_CM001889,Streptomycetaceae;,1
587.0,640.0,MK359335,NZ_LN831039.1,Mycobacteriaceae;,1
588.0,641.0,MK359334,NZ_LN831039.1,Mycobacteriaceae;,1
589.0,642.0,MK359337,NZ_LN831039.1,Mycobacteriaceae;,1
590.0,643.0,MK359336,NZ_LN831039.1,Mycobacteriaceae;,1
591.0,644.0,NC_025450,CP025034,Enterobacterales;,1
592.0,645.0,NC_028990,NZ_KZ846072.1,Lactobacillales;,1
593.0,646.0,NC_015263,NZ_PKRZ01000001.1,Lactobacillales;,1
594.0,647.0,NC_015262,NZ_CP019870.1,Clostridiales;,1
595.0,648.0,MG099943,NZ_LN831039.1,Mycobacteriaceae;,1
596.0,649.0,MG099947,NZ_LN831039.1,Mycobacteriaceae;,1
597.0,650.0,MG099946,NZ_LN831039.1,Mycobacteriaceae;,1
598.0,651.0,MG099945,NZ_LN831039.1,Mycobacteriaceae;,1
599.0,652.0,MG099949,NZ_LN831039.1,Mycobacteriaceae;,1
600.0,653.0,MG099948,NZ_LN831039.1,Mycobacteriaceae;,1
601.0,654.0,MK524519,NZ_LN831039.1,Mycobacteriaceae;,1
602.0,655.0,MK524518,NZ_LN831039.1,Mycobacteriaceae;,1
603.0,656.0,NC_011270,NZ_LN831039.1,Mycobacteriaceae;,1
604.0,657.0,NC_011271,NZ_LN831039.1,Mycobacteriaceae;,1
605.0,658.0,NC_011272,NZ_LN831039.1,Mycobacteriaceae;,1
606.0,659.0,NC_011273,NZ_LN831039.1,Mycobacteriaceae;,1
607.0,660.0,MK524513,NZ_LN831039.1,Mycobacteriaceae;,1
608.0,661.0,MK524512,NZ_LN831039.1,Mycobacteriaceae;,1
609.0,662.0,MK524510,NZ_LT629770,Microbacteriaceae;,1
610.0,663.0,MK524517,NZ_LN831039.1,Mycobacteriaceae;,1
611.0,665.0,MK524515,NZ_LN831039.1,Mycobacteriaceae;,1
612.0,666.0,MK524514,NZ_LN831039.1,Mycobacteriaceae;,1
613.0,667.0,MH077580,NZ_LN831039.1,Mycobacteriaceae;,1
614.0,668.0,MH077581,NZ_LN831039.1,Mycobacteriaceae;,1
615.0,669.0,MH077582,NZ_LN831039.1,Mycobacteriaceae;,1
616.0,670.0,MH077583,NZ_LN831039.1,Mycobacteriaceae;,1
617.0,671.0,MH077584,NZ_LN831039.1,Mycobacteriaceae;,1
618.0,672.0,MH077585,NZ_LN831039.1,Mycobacteriaceae;,1
619.0,673.0,KF017927,NZ_LN831039.1,Mycobacteriaceae;,1
620.0,674.0,KY798216,NZ_LN831039.1,Mycobacteriaceae;,1
621.0,675.0,NC_021558,NZ_CP015286.1,Bacillales;,1
622.0,676.0,KP057620,NZ_LN831039.1,Mycobacteriaceae;,1
623.0,679.0,MG962366,NC_012490.1,Nocardiaceae;,1
624.0,680.0,MG962367,CP019892,Microbacteriaceae;,1
625.0,681.0,MG962364,NZ_LN831039.1,Mycobacteriaceae;,1
626.0,682.0,MG962365,NZ_LN831039.1,Mycobacteriaceae;,1
627.0,683.0,MG962362,NZ_LN831039.1,Mycobacteriaceae;,1
628.0,684.0,MG962363,NZ_LN831039.1,Mycobacteriaceae;,1
629.0,685.0,MG962360,CP019892,Microbacteriaceae;,1
630.0,686.0,MG962361,NZ_LN831039.1,Mycobacteriaceae;,1
631.0,687.0,MH825701,NZ_LN831039.1,Mycobacteriaceae;,1
632.0,688.0,MH825700,NZ_LT629770,Microbacteriaceae;,1
633.0,689.0,KT959213,NC_012490.1,Nocardiaceae;,1
634.0,690.0,MH825702,NZ_LN831039.1,Mycobacteriaceae;,1
635.0,691.0,MH825705,NZ_LN831039.1,Mycobacteriaceae;,1
636.0,692.0,MH825704,NZ_LN831039.1,Mycobacteriaceae;,1
637.0,693.0,MH825707,NZ_LN831039.1,Mycobacteriaceae;,1
638.0,694.0,NC_025417,NZ_CP013922.1,Bacillales;,1
639.0,695.0,NC_025416,NZ_CP023560,Bacillales;,1
640.0,696.0,NC_025415,NZ_AP019750.1,Lactobacillales;,1
641.0,697.0,KC661271,NZ_LN831039.1,Mycobacteriaceae;,1
642.0,698.0,KC661276,NZ_LN831039.1,Mycobacteriaceae;,1
643.0,699.0,NC_017732,NZ_KZ846072.1,Lactobacillales;,1
644.0,700.0,MH045557,CP019892,Microbacteriaceae;,1
645.0,701.0,KP027208,NZ_LN831039.1,Mycobacteriaceae;,1
646.0,702.0,KP027209,NZ_LN831039.1,Mycobacteriaceae;,1
647.0,703.0,MK112535,LC361338,Micrococcaceae;,1
648.0,704.0,KP027202,NZ_LN831039.1,Mycobacteriaceae;,1
649.0,705.0,KP027203,NZ_LN831039.1,Mycobacteriaceae;,1
650.0,706.0,KP027204,NZ_LN831039.1,Mycobacteriaceae;,1
651.0,707.0,JN116824,NZ_CP027793.1,Nocardiaceae;,1
652.0,708.0,KP027207,NZ_LN831039.1,Mycobacteriaceae;,1
653.0,709.0,NC_023604,NZ_LN831039.1,Mycobacteriaceae;,1
654.0,710.0,MF919517,NZ_LN831039.1,Mycobacteriaceae;,1
655.0,712.0,NC_023607,NZ_LN831039.1,Mycobacteriaceae;,1
656.0,713.0,NC_023600,NZ_LN831039.1,Mycobacteriaceae;,1
657.0,714.0,MF919513,NZ_LN831039.1,Mycobacteriaceae;,1
658.0,716.0,NC_023603,NZ_LN831039.1,Mycobacteriaceae;,1
659.0,717.0,JQ512844,NZ_LN831039.1,Mycobacteriaceae;,1
660.0,719.0,NC_023609,NZ_LN831039.1,Mycobacteriaceae;,1
661.0,720.0,MF919518,NZ_LN831039.1,Mycobacteriaceae;,1
662.0,721.0,MF919519,NZ_LN831039.1,Mycobacteriaceae;,1
663.0,722.0,NC_008575,NZ_CP009764.1,Burkholderiales;,1
664.0,723.0,MK308638,CP019892,Microbacteriaceae;,1
665.0,724.0,MG210949,LC361338,Micrococcaceae;,1
666.0,725.0,NC_024388,NZ_CP046062.1,Lactobacillales;,1
667.0,726.0,MF140429,LC361338,Micrococcaceae;,1
668.0,728.0,NC_031231,LC361338,Micrococcaceae;,1
669.0,731.0,MF140420,LC361338,Micrococcaceae;,1
670.0,732.0,MH727544,NZ_LN831039.1,Mycobacteriaceae;,1
671.0,733.0,MF140422,NZ_LN831039.1,Mycobacteriaceae;,1
672.0,734.0,MF140423,LC361338,Micrococcaceae;,1
673.0,735.0,MF140424,LC361338,Micrococcaceae;,1
674.0,736.0,MF140425,LC361338,Micrococcaceae;,1
675.0,737.0,MF140426,LC361338,Micrococcaceae;,1
676.0,738.0,MK112539,NZ_LN831039.1,Mycobacteriaceae;,1
677.0,739.0,NC_003460,NZ_CP010341.1,Propionibacteriaceae;,1
678.0,740.0,NC_011292,NZ_LN831039.1,Mycobacteriaceae;,1
679.0,741.0,NC_011290,NZ_LN831039.1,Mycobacteriaceae;,1
680.0,742.0,NC_011291,NZ_LN831039.1,Mycobacteriaceae;,1
681.0,743.0,KY130461,NZ_LN831039.1,Mycobacteriaceae;,1
682.0,744.0,MG515223,NZ_GG657757,Streptomycetaceae;,1
683.0,745.0,NC_027350,NZ_CP024819.1,Enterobacterales;,1
684.0,746.0,NC_031126,NC_013961.1,Enterobacterales;,1
685.0,747.0,NC_031127,NC_013961.1,Enterobacterales;,1
686.0,748.0,NC_031124,NZ_LN831039.1,Mycobacteriaceae;,1
687.0,749.0,NC_031125,NZ_AP012544.1,Lactobacillales;,1
688.0,751.0,NC_031123,NZ_CP024819.1,Enterobacterales;,1
689.0,752.0,NC_031120,NC_013961.1,Enterobacterales;,1
690.0,753.0,NC_023554,NZ_LN831039.1,Mycobacteriaceae;,1
691.0,754.0,NC_023555,NZ_CP028813.1,Enterobacterales;,1
692.0,755.0,NC_023556,NZ_CP025774.1,Burkholderiales;,1
693.0,756.0,NC_023550,NZ_CP023560,Bacillales;,1
694.0,757.0,KY471460,NZ_LN831039.1,Mycobacteriaceae;,1
695.0,758.0,NC_031129,CP030026,Enterobacterales;,1
696.0,759.0,NC_012743,NZ_MUTR01000001.1,Burkholderiales;,1
697.0,760.0,NC_018084,NC_008261.1,Clostridiales;,1
698.0,761.0,NC_018083,NC_008261.1,Clostridiales;,1
699.0,762.0,KT373978,NZ_LN831039.1,Mycobacteriaceae;,1
700.0,763.0,KX369585,NZ_LN831039.1,Mycobacteriaceae;,1
701.0,764.0,NC_008294,NZ_SAUP01000001,Pseudomonadales;,1
702.0,765.0,MH576962,NZ_CM001889,Streptomycetaceae;,1
703.0,766.0,MH576963,CP019892,Microbacteriaceae;,1
704.0,768.0,MH576961,LC361338,Micrococcaceae;,1
705.0,769.0,MH576966,NZ_LN831039.1,Mycobacteriaceae;,1
706.0,770.0,MH576967,NZ_LN831039.1,Mycobacteriaceae;,1
707.0,771.0,NC_023730,NZ_LN831039.1,Mycobacteriaceae;,1
708.0,774.0,NC_031053,NZ_UWXU01000001,Enterobacterales;,1
709.0,775.0,NC_031051,NZ_KZ846072.1,Lactobacillales;,1
710.0,776.0,KR816508,NZ_LN831039.1,Mycobacteriaceae;,1
711.0,777.0,KT326768,NZ_LN831039.1,Mycobacteriaceae;,1
712.0,778.0,MG757153,NZ_GG657757,Streptomycetaceae;,1
713.0,781.0,MG757156,NZ_LN831039.1,Mycobacteriaceae;,1
714.0,782.0,MG757154,NZ_CM001889,Streptomycetaceae;,1
715.0,783.0,MG757159,NZ_LN831039.1,Mycobacteriaceae;,1
716.0,784.0,MG757158,NZ_LN831039.1,Mycobacteriaceae;,1
717.0,785.0,NC_005263,NZ_MUTR01000001.1,Burkholderiales;,1
718.0,786.0,NC_011811,NC_013961.1,Enterobacterales;,1
719.0,787.0,NC_029121,NZ_CP011007.1,Bacillales;,1
720.0,788.0,NC_009526,NZ_CP023560,Bacillales;,1
721.0,789.0,NC_008694,NC_017168.1,Enterobacterales;,1
722.0,790.0,NC_012663,NZ_PKRZ01000001.1,Lactobacillales;,1
723.0,793.0,KR935214,NZ_LN831039.1,Mycobacteriaceae;,1
724.0,795.0,MK376955,NZ_LN831039.1,Mycobacteriaceae;,1
725.0,797.0,NC_028683,NZ_CP028813.1,Enterobacterales;,1
726.0,798.0,NC_028979,NZ_LN831039.1,Mycobacteriaceae;,1
727.0,799.0,NC_028978,NZ_LN831039.1,Mycobacteriaceae;,1
728.0,800.0,NC_028977,NZ_UWXU01000001,Enterobacterales;,1
729.0,801.0,NC_028972,RXKE01000007,Gordoniaceae;,1
730.0,803.0,KC576784,NZ_LN831039.1,Mycobacteriaceae;,1
731.0,804.0,MF185717,NZ_LN831039.1,Mycobacteriaceae;,1
732.0,805.0,NC_005880,NZ_CP023560,Bacillales;,1
733.0,806.0,MF185719,NZ_LN831039.1,Mycobacteriaceae;,1
734.0,807.0,MF185718,LC361338,Micrococcaceae;,1
735.0,808.0,NC_005885,NZ_LT629758,Micromonosporaceae;,1
736.0,809.0,NC_011614,NZ_CP023560,Bacillales;,1
737.0,810.0,NC_011612,NZ_CP023560,Bacillales;,1
738.0,811.0,NC_004689,NZ_LN831039.1,Mycobacteriaceae;,1
739.0,812.0,NC_004689,CP020809,Mycobacteriaceae;,1
740.0,813.0,NC_004688,NZ_LN831039.1,Mycobacteriaceae;,1
741.0,814.0,NC_004688,CP020809,Mycobacteriaceae;,1
742.0,815.0,NC_004687,NZ_LN831039.1,Mycobacteriaceae;,1
743.0,816.0,NC_004687,CP020809,Mycobacteriaceae;,1
744.0,817.0,NC_004686,NZ_LN831039.1,Mycobacteriaceae;,1
745.0,818.0,NC_004685,NZ_LN831039.1,Mycobacteriaceae;,1
746.0,819.0,NC_004685,CP020809,Mycobacteriaceae;,1
747.0,820.0,NC_004684,NZ_LN831039.1,Mycobacteriaceae;,1
748.0,821.0,NC_004684,CP020809,Mycobacteriaceae;,1
749.0,822.0,NC_004683,NZ_LN831039.1,Mycobacteriaceae;,1
750.0,823.0,NC_004683,CP020809,Mycobacteriaceae;,1
751.0,824.0,NC_004682,NZ_LN831039.1,Mycobacteriaceae;,1
752.0,825.0,NC_004681,NZ_LN831039.1,Mycobacteriaceae;,1
753.0,826.0,NC_004681,CP020809,Mycobacteriaceae;,1
754.0,827.0,NC_004680,NZ_LN831039.1,Mycobacteriaceae;,1
755.0,828.0,NC_004680,CP020809,Mycobacteriaceae;,1
756.0,829.0,KU160674,LC361338,Micrococcaceae;,1
757.0,830.0,KU160672,LC361338,Micrococcaceae;,1
758.0,831.0,KU160673,LC361338,Micrococcaceae;,1
759.0,832.0,KU160670,LC361338,Micrococcaceae;,1
760.0,833.0,KU160671,LC361338,Micrococcaceae;,1
761.0,834.0,NC_025471,NZ_MSEI01000003,Alteromonadales;,1
762.0,835.0,MK359348,NZ_LN831039.1,Mycobacteriaceae;,1
763.0,836.0,MK359349,NZ_LN831039.1,Mycobacteriaceae;,1
764.0,837.0,MK279850,NZ_LN831039.1,Mycobacteriaceae;,1
765.0,838.0,MK359344,NZ_LN831039.1,Mycobacteriaceae;,1
766.0,839.0,MH590606,CP019892,Microbacteriaceae;,1
767.0,840.0,MH590605,NZ_LN831039.1,Mycobacteriaceae;,1
768.0,841.0,KX580962,NZ_LN831039.1,Mycobacteriaceae;,1
769.0,843.0,MK359341,NZ_LN831039.1,Mycobacteriaceae;,1
770.0,844.0,MK359342,NZ_LN831039.1,Mycobacteriaceae;,1
771.0,845.0,MH590600,CP019892,Microbacteriaceae;,1
